standard_brand,url,views,engagement
WARDAH,https://www.instagram.com/p/DOpgPvAE5gy,796,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7542525606278221074,190,2
WARDAH,https://www.instagram.com/p/DMlEscSTjQe,1123,2
WARDAH,https://www.tiktok.com/@naminanurul/video/7466289870193839365,132,2
WARDAH,https://www.tiktok.com/@titamuser/video/7492864622945389842,212,2
WARDAH,https://www.tiktok.com/@titamuser/video/7460951526442274053,713,2
WARDAH,https://www.instagram.com/p/DKx1M2RT78D,115,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7490199498732391698,213,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7550350286150323463,211,2
WARDAH,https://www.facebook.com/reel/1112688270323324/,3,2
WARDAH,https://www.instagram.com/p/DQU89EGkwTb,131,2
WARDAH,https://www.tiktok.com/@mitaseptian1/video/7495556262738824453,78,2
WARDAH,https://www.instagram.com/p/DLNdEo_ThYc,185,2
WARDAH,https://www.instagram.com/p/DNx3qHHQpj9,58,2
WARDAH,https://www.tiktok.com/@sicupitt_/video/7566694290030644487,67,2
WARDAH,https://www.tiktok.com/@titamuser/video/7496794758984076562,96,2
WARDAH,https://www.tiktok.com/@titamuser/video/7498237148877851922,250,2
WARDAH,https://www.tiktok.com/@aiuchan03/video/7537227021991087365,126,2
WARDAH,https://www.tiktok.com/@diianasari258/video/7563109716893650196,90,2
WARDAH,https://www.tiktok.com/@tini_oktaviani26/video/7562031751036423431,86,2
WARDAH,https://www.tiktok.com/@tiarasaktiar/video/7555335768760126736,140,2
WARDAH,https://www.tiktok.com/@mirahbudiastuti/video/7561421352893205816,92,2
WARDAH,https://www.instagram.com/p/DOIaS04CbKW,0,2
WARDAH,https://www.tiktok.com/@titamuser/video/7490797166668107015,340,2
WARDAH,https://www.tiktok.com/@bungamart8/video/7523694970885131525,114,2
WARDAH,https://www.tiktok.com/@titamuser/video/7483134308345990405,174,2
WARDAH,https://www.instagram.com/p/DKGwZnKO2OY,9458,2
WARDAH,https://www.tiktok.com/@sicupitt_/video/7566547316342066440,73,2
WARDAH,https://www.tiktok.com/@titamuser/video/7472755065535712530,570,2
WARDAH,https://www.tiktok.com/@mitaseptian1/video/7495531815420136759,156,2
WARDAH,https://www.tiktok.com/@erafaaaaaa/video/7546035797812595975,62,2
WARDAH,https://www.tiktok.com/@titamuser/video/7493974029481561351,355,2
WARDAH,https://www.facebook.com/reel/1177960020630427/,3,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7524720481702890808,94,2
WARDAH,https://www.instagram.com/p/DOIZRWqCTai,512,2
WARDAH,https://www.tiktok.com/@lisnha_nha/video/7479473433659624710,139,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7529719561101364487,173,2
WARDAH,https://www.tiktok.com/@sicupitt_/video/7566539800258415890,14,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7556443512791682321,128,2
WARDAH,https://www.instagram.com/p/DN0hnIrYkV5,481,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7529864211325865234,160,2
WARDAH,https://www.instagram.com/p/DN-krb_kjV_,292,2
WARDAH,https://www.tiktok.com/@titamuser/video/7457143531539303686,916,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7545328790382185745,116,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7547355916287479056,118,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7538720266864594184,105,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7534232181569326341,128,2
WARDAH,https://www.tiktok.com/@titamuser/video/7463043434006252805,194,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7548297063297994001,71,2
WARDAH,https://www.instagram.com/p/DN7GeFnjw8x,136,2
WARDAH,https://www.instagram.com/p/DJQX1mnhl77,192,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7525783734105165062,71,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7556440822862941457,122,2
WARDAH,https://www.instagram.com/p/DOzsKprEq9P,163,2
WARDAH,https://www.tiktok.com/@ernanaay/video/7463759918953139462,166,2
WARDAH,https://www.tiktok.com/@sahabatcantikid/video/7480026510749879557,208,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7556443512791682321,128,2
WARDAH,https://www.tiktok.com/@titamuser/video/7457143531539303686,916,2
WARDAH,https://www.tiktok.com/@kartika_ka98/video/7471631788738186502,182,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7547355916287479056,118,2
WARDAH,https://www.instagram.com/p/DMzSGsES2QP,299,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7548297063297994001,71,2
WARDAH,https://www.tiktok.com/@racunsiple_/video/7517107192902733062,12,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7524818114974944518,89,2
WARDAH,https://www.tiktok.com/@caramelycela/video/7518760762525961479,159,2
WARDAH,https://www.tiktok.com/@sahabatcantikid/video/7481139202797686021,504,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7527190636798250245,57,2
WARDAH,https://www.tiktok.com/@titin_rohmah/video/7550264765415820551,237,2
WARDAH,https://www.tiktok.com/@titamuser/video/7509786039444049160,138,2
WARDAH,https://www.tiktok.com/@anisayuni0606/video/7474208250230099218,220,2
WARDAH,https://www.tiktok.com/@titamuser/video/7485840194189446407,166,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7524192668218346808,422,2
WARDAH,https://www.tiktok.com/@navyazahra15/video/7555846196355484939,80,2
WARDAH,https://www.instagram.com/p/DFatQcky_iK,309,2
WARDAH,https://www.tiktok.com/@ernanaay/video/7489406206214180104,148,2
WARDAH,https://www.tiktok.com/@titamuser/video/7485937985746111751,149,2
WARDAH,https://www.tiktok.com/@titamuser/video/7494599005339536648,102,2
WARDAH,https://www.tiktok.com/@muraaaaahhh/video/7483350376763182344,149,2
WARDAH,https://www.tiktok.com/@setiaatyas/video/7481889871901003015,132,2
WARDAH,https://www.tiktok.com/@nayra_tyta/video/7466401254302878984,84,2
WARDAH,https://www.tiktok.com/@titamuser/video/7493616997951950098,134,2
WARDAH,https://www.instagram.com/p/DIp9XMxvmsO,79,2
WARDAH,https://www.tiktok.com/@setiaatyas/video/7481146963438685447,127,2
WARDAH,https://www.tiktok.com/@muraaaaahhh/video/7478701254303042834,289,2
WARDAH,https://www.tiktok.com/@rikaaa01_/video/7526442416635792658,122,2
WARDAH,https://www.instagram.com/p/DGkpvvqpM1_,1515,2
WARDAH,https://www.instagram.com/p/DF__PrOTrjm,16,2
WARDAH,https://www.tiktok.com/@titamuser/video/7489500298445163783,176,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7529719561101364487,173,2
WARDAH,https://www.tiktok.com/@titamuser/video/7463562933516225798,1049,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7556776709584981265,47,2
WARDAH,https://www.tiktok.com/@titamuser/video/7481110538060107026,321,2
WARDAH,https://www.tiktok.com/@tipscantikluardalam/video/7474467890230611206,181,2
WARDAH,https://www.tiktok.com/@titamuser/video/7459641076664601862,1283,2
WARDAH,https://www.tiktok.com/@titamuser/video/7477869697032015111,322,2
WARDAH,https://www.instagram.com/p/DKFLy6JzFLJ,128,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7467077228019338501,107,2
WARDAH,https://www.tiktok.com/@titin_rohmah/video/7468698420866206983,132,2
WARDAH,https://www.instagram.com/p/DHnjRqlSkhe,53,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7478557095877561618,142,2
WARDAH,https://www.instagram.com/p/DOnXLETCTpk,0,2
WARDAH,https://www.tiktok.com/@windy_syafrida/video/7483781684744195333,143,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7469824186970623237,143,2
WARDAH,https://www.tiktok.com/@windy_syafrida/video/7487437482343042320,167,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7469655586314013957,143,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7468300828365819142,149,2
WARDAH,https://www.instagram.com/p/DQJVEPyiR58,168,2
WARDAH,https://www.tiktok.com/@eendha/video/7469680887450455301,197,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7470013984515624197,160,2
WARDAH,https://www.tiktok.com/@qiraniaaja/video/7505016624085339397,135,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7465290821101686021,151,2
WARDAH,https://www.tiktok.com/@titamuser/video/7457376676276702469,1338,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7565146065121414420,20,2
WARDAH,https://www.tiktok.com/@titamuser/video/7473369223243353362,294,2
WARDAH,https://www.tiktok.com/@titamuser/video/7463845355059268870,541,2
WARDAH,https://www.tiktok.com/@titamuser/video/7477432199319489799,346,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7468220468391202053,89,2
WARDAH,https://www.instagram.com/p/DPMZo2fkptG,182,2
WARDAH,https://www.tiktok.com/@dailycheckout21/video/7474244973978815750,217,2
WARDAH,https://www.tiktok.com/@titamuser/video/7480577610125249810,255,2
WARDAH,https://www.instagram.com/p/DJG2LkUTAcB,26,2
WARDAH,https://www.tiktok.com/@titamuser/video/7480783196964064530,739,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7466669584590851333,139,2
WARDAH,https://www.tiktok.com/@andine172/video/7563632000960089362,1081,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7558303778030603537,31,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7470544197884448055,151,2
WARDAH,https://www.tiktok.com/@titamuser/video/7481036898090093832,388,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7469833184843255045,149,2
WARDAH,https://www.tiktok.com/@titamuser/video/7494578502834916616,231,2
WARDAH,https://www.tiktok.com/@wulanzaqiah97/video/7486356804868361490,104,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7546035169543605521,88,2
WARDAH,https://www.tiktok.com/@titamuser/video/7490860955518242055,144,2
WARDAH,https://www.instagram.com/p/DL17lDSBdUH,92,2
WARDAH,https://www.tiktok.com/@titamuser/video/7500062575657323794,144,2
WARDAH,https://www.tiktok.com/@tipscantikluardalam/video/7474086745324260614,200,2
WARDAH,https://www.tiktok.com/@andine172/video/7560327273807662348,157,2
WARDAH,https://www.tiktok.com/@heraaaaaa02/video/7555409549591727367,87,2
WARDAH,https://www.tiktok.com/@titamuser/video/7480095449584520466,671,2
WARDAH,https://www.tiktok.com/@titamuser/video/7490656157867035911,175,2
WARDAH,https://www.tiktok.com/@titamuser/video/7461553395673992454,1385,2
WARDAH,https://www.tiktok.com/@naminanurul/video/7483145401789451526,209,2
WARDAH,https://www.tiktok.com/@titamuser/video/7480053289338342664,281,2
WARDAH,https://www.tiktok.com/@titamuser/video/7490629717662649607,123,2
WARDAH,https://www.tiktok.com/@titamuser/video/7487592695058320648,363,2
WARDAH,https://www.instagram.com/p/DL7xA6STB6m,56,2
WARDAH,https://www.tiktok.com/@titamuser/video/7459961480285326598,1919,2
WARDAH,https://www.tiktok.com/@titamuser/video/7458978865344531717,1532,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7498181316932930834,179,2
WARDAH,https://www.tiktok.com/@suciii.91/video/7477799929574853894,237,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7470901763114044679,178,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7526504110498090247,103,2
WARDAH,https://www.tiktok.com/@andine172/video/7566219227368000775,1192,2
WARDAH,https://www.tiktok.com/@racunglowup_/video/7505999493649796359,86,2
WARDAH,https://www.tiktok.com/@titamuser/video/7461880546856062214,1379,2
WARDAH,https://www.tiktok.com/@andine172/video/7560924948659817740,136,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7470512563545984262,163,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7464585684465093894,123,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7466049564223573253,138,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7530790302425238791,43,2
WARDAH,https://www.instagram.com/p/DL9yQyGJAdm,325,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7468990529003375877,165,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7470416450142964998,77,2
WARDAH,https://www.tiktok.com/@titamuser/video/7497607744510381319,519,2
WARDAH,https://www.tiktok.com/@titamuser/video/7481960687657307410,169,2
WARDAH,https://www.tiktok.com/@titamuser/video/7480139392007310599,315,2
WARDAH,https://www.tiktok.com/@finairakara/video/7554677691572636984,452,2
WARDAH,https://www.tiktok.com/@titamuser/video/7483758325906083080,407,2
WARDAH,https://www.tiktok.com/@titamuser/video/7487572848270216466,370,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7464477593736187142,144,2
WARDAH,https://www.tiktok.com/@titamuser/video/7473730748231470343,330,2
WARDAH,https://www.tiktok.com/@titamuser/video/7489543490548894984,126,2
WARDAH,https://www.tiktok.com/@fzyalfni/video/7546958179012250885,50,2
WARDAH,https://www.tiktok.com/@titamuser/video/7485278737760619784,127,2
WARDAH,https://www.tiktok.com/@titamuser/video/7479011514335169810,695,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7544328684228988178,93,2
WARDAH,https://www.tiktok.com/@titamuser/video/7500524268032314631,190,2
WARDAH,https://www.tiktok.com/@titamuser/video/7475292248901553426,870,2
WARDAH,https://www.tiktok.com/@titamuser/video/7489159406970506514,202,2
WARDAH,https://www.instagram.com/p/DMRvB1GS15W,152,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7464581678187515142,15,2
WARDAH,https://www.instagram.com/p/DJmPyySzmqz,1091,2
WARDAH,https://www.tiktok.com/@ernanaay/video/7533468532772834616,381,2
WARDAH,https://www.tiktok.com/@titamuser/video/7490230810855935239,184,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7461455346360438022,152,2
WARDAH,https://www.tiktok.com/@titamuser/video/7494977550188498183,176,2
WARDAH,https://www.tiktok.com/@titamuser/video/7495387908938026246,328,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7529329448349371666,530,2
WARDAH,https://www.tiktok.com/@titamuser/video/7462444398626868485,997,2
WARDAH,https://www.tiktok.com/@emakmakmur/video/7522422042122095928,96,2
WARDAH,https://www.tiktok.com/@titamuser/video/7464955964697906438,1010,2
WARDAH,https://www.tiktok.com/@aslamiyahfitrii/video/7557596487933250834,68,2
WARDAH,https://www.tiktok.com/@serbaspill_/video/7562714217963359508,279,2
WARDAH,https://www.tiktok.com/@mey_akina05/video/7466826442756689157,145,2
WARDAH,https://www.tiktok.com/@dailycheckout21/video/7472011352882613559,162,2
EMINA,https://www.tiktok.com/@gallery_una/video/7567250127509916936,133,3
EMINA,https://www.tiktok.com/@hayinilestari/video/7548264609350782215,46,3
EMINA,https://www.tiktok.com/@hayinilestari/video/7544910033901915397,145,3
EMINA,https://www.instagram.com/p/DF9v87hTUye,178,3
EMINA,https://www.instagram.com/p/DF5EolLzjdf,165,3
EMINA,https://www.tiktok.com/@bahasa_hatee/video/7538471932988034311,132,3
MAKARIZO,https://www.tiktok.com/@masriospele_/video/7505705791375035703,128,3
MAKARIZO,https://www.tiktok.com/@cynnclara/video/7551015608666574086,447,3
MAKARIZO,https://www.tiktok.com/@maksukaracun/video/7528402829434752261,394,3
MAKARIZO,https://www.tiktok.com/@a.yikkkkk/video/7539019434942352646,998,3
MAKARIZO,https://www.tiktok.com/@cynnclara/video/7553818830301138188,506,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7501138686533242167,336,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7563860182485241095,251,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7560688827245825291,216,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7494901501241085239,680,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7552906991836941624,599,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7495189653876641030,643,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7524877253537303864,396,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7548272382595632389,300,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7532476279472344376,266,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7479056393929035013,711,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7504643237420764422,552,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7559162443897851148,256,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7547895805881896248,235,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7533043655943130374,202,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7486497886071442696,587,3
PANTENE,https://www.tiktok.com/@cynnclara/video/7463356988156792070,579,3
WARDAH,https://www.instagram.com/p/DFtvUCgzR4B,3954,3
WARDAH,https://www.instagram.com/p/DK4FL11BkS2,10630,3
WARDAH,https://www.tiktok.com/@cosmemurah.official/video/7479776958058958088,206,3
WARDAH,https://www.instagram.com/p/DLR20YkpYkL,11350,3
WARDAH,https://www.tiktok.com/@bahasa_hatee/video/7552146233834392839,63,3
WARDAH,https://www.instagram.com/p/DI3ZadkzwDW,2603,3
WARDAH,https://www.instagram.com/p/DMubTpch5vg,8861,3
WARDAH,https://www.instagram.com/p/DFHKKrozcbP,9984,3
WARDAH,https://www.instagram.com/p/DFHKKrozcbP,9984,3
WARDAH,https://www.instagram.com/p/DFSgX0YSDSk,23395,3
WARDAH,https://www.tiktok.com/@maksukaracun/video/7497925846351613239,527,3
WARDAH,https://www.tiktok.com/@shakeelazahra01/video/7531286049536904453,185,3
WARDAH,https://www.instagram.com/p/DFaDUc3Sqps,286,3
PANTENE,https://www.tiktok.com/@renny.antonious/video/7559098361182227768,517,3
EMINA,https://www.tiktok.com/@ayahuc/video/7507236455694044423,158,3
EMINA,https://www.instagram.com/p/DJa4F69vvoq,39,3
EMINA,https://www.tiktok.com/@ayahuc/video/7508027897098013960,175,3
EMINA,https://www.instagram.com/p/DKT_6LMSfFQ,3865,3
EMINA,https://www.tiktok.com/@ayahuc/video/7506069885143846151,181,3
EMINA,https://www.instagram.com/p/DKWrAbmRKA6,4689,3
EMINA,https://www.tiktok.com/@ayahuc/video/7500382169274076424,176,3
EMINA,https://www.tiktok.com/@ayahuc/video/7503820340137708818,346,3
EMINA,https://www.tiktok.com/@ayahuc/video/7498715602358439175,177,3
EMINA,https://www.tiktok.com/@ayahuc/video/7506151231707008274,152,3
EMINA,https://www.tiktok.com/@mila.meilani5/video/7560530384845294849,106,3
EMINA,https://www.tiktok.com/@rahasiaskincaremu/video/7536381491329142023,726,3
EMINA,https://www.instagram.com/p/DLzk9SwyD_r,409,3
EMINA,https://www.tiktok.com/@novia.o/video/7556220814232767756,102,3
EMINA,https://www.tiktok.com/@beautymall_/video/7546186402317372680,421,3
EMINA,https://www.tiktok.com/@butiktiktokshop/video/7526198485482245384,208,3
EMINA,https://www.tiktok.com/@rere5ee/video/7550692180923305224,74,3
EMINA,https://www.tiktok.com/@ayahuc/video/7533123227980139794,333,3
EMINA,https://www.tiktok.com/@rere5ee/video/7484275303162875191,139,3
EMINA,https://www.instagram.com/p/DNWsWb9SWkz,122,3
EMINA,https://www.tiktok.com/@faabeauty11/video/7478709051845627141,184,3
EMINA,https://www.tiktok.com/@viraacn/video/7545884437838417158,142,3
EMINA,https://www.tiktok.com/@rere5ee/video/7488717159967771912,128,3
EMINA,https://www.tiktok.com/@arifiandarireza/video/7487296589241896200,179,3
EMINA,https://www.tiktok.com/@sabilasfnt/video/7480794772056100104,178,3
EMINA,https://www.tiktok.com/@agrilisaafinta/video/7507537060018818310,480,3
EMINA,https://www.instagram.com/p/DE3vRK6zbVi,770,3
EMINA,https://www.tiktok.com/@egaay/video/7457168390331895046,190,3
EMINA,https://www.tiktok.com/@chachashopz/video/7545553915907935496,215,3
EMINA,https://www.tiktok.com/@sulistyatess_/video/7508822888288357688,57,3
EMINA,https://www.tiktok.com/@dicannnns/video/7547911467786390802,157,3
EMINA,https://www.instagram.com/p/DJJag4GyfDm,9429,3
EMINA,https://www.tiktok.com/@ayuundaw/video/7550132485254860050,71,3
EMINA,https://www.tiktok.com/@auliadraa/video/7474176448287231238,127900,3
EMINA,https://www.instagram.com/p/DM-cc1lTOlY,1472,3
EMINA,https://www.tiktok.com/@bontotfamily91/video/7459793014282603783,20000,3
EMINA,https://www.tiktok.com/@novia.o/video/7556220814232767756,102,3
EMINA,https://www.tiktok.com/@ayuundaw/video/7552760879264271634,188,3
